GEOID,GEOID11,16+_emp_rate,16+_uemp_rate,uemp_rate,med_hhinc,pop,pct_white,pct_black,pct_asian,pct_other,tol_hu,med_value,pct_noins,pct_poverty,city,metro,med_rent
1400000US06037433200,6037433200,53.2,4.7,8.1,46164,6270,39.1,0.6,32.2,28.1,150,438.2,12,20.1,,,1084
1400000US06037433302,6037433302,54.2,0.9,1.7,34333,1573,45.2,2.7,13.8,38.3,60,417.8,22.6,25.5,,,976
1400000US06037433304,6037433304,58.2,3.4,5.5,44783,5505,42.9,0.8,25,31.3,100,417.1,20.4,22.5,,,1194
1400000US06037433305,6037433305,59.5,3.1,5,48953,4680,44.2,0.4,26.6,28.8,80,365.6,21.8,26.1,,,1328
1400000US06037433306,6037433306,61.9,2.8,4.3,55211,3322,49,1.2,26.1,23.7,90,431.7,17.3,20.9,,,1302
1400000US06037433307,6037433307,57.8,2.1,3.6,52917,3207,45.3,0.1,30.1,24.5,100,396.1,18.1,22.6,,,1386
1400000US06037433401,6037433401,54.2,4.9,8.2,46929,3224,47,0.4,27.5,25.2,100,383.7,20.7,22.5,,,1349
1400000US06037433402,6037433402,58,3.8,6.2,46094,4502,45.6,0.3,14.9,39.2,90,346.3,17.7,20.8,,,1207
1400000US06037433403,6037433403,61.7,5.7,8.5,38884,4669,48.3,0.5,14.3,36.9,100,467,23.4,26.7,,,1082
1400000US06037433501,6037433501,49.5,5.7,10.4,34055,1870,53.7,0,6,40.3,60,10,20.9,27.5,,,944
1400000US06037433503,6037433503,55.8,2.9,5,48378,3130,53.3,0,23.8,22.9,80,489.7,19.9,13.5,,,1338
1400000US06037433504,6037433504,57.1,5,8,34882,4932,40.6,1.8,19.4,38.3,70,436.1,23.3,34.2,,,1323
1400000US06037433601,6037433601,55.9,3.3,5.6,62500,5277,14,0,64.4,21.6,100,570.4,5.9,12.7,,,1413
1400000US06037433602,6037433602,50.2,1.6,3,41250,2965,9.1,0,62.2,28.7,150,465.8,7.2,21.6,,,1337
1400000US06037433700,6037433700,58.2,3.3,5.3,60182,3829,60.3,0,12.4,27.3,100,427.4,14.5,10.3,,,1159
1400000US06037433801,6037433801,56.7,3.5,5.8,47359,6513,62.4,0.2,7.1,30.3,100,418.9,17.6,27.5,,,1177
1400000US06037433802,6037433802,54.4,4,6.9,70179,3479,56.8,1.6,17.9,23.7,100,420.6,9.9,9.6,,,1579
1400000US06037433901,6037433901,59.6,8.3,12.2,41707,5946,54,0.8,19.6,25.6,100,440.2,25.2,35.7,,,1131
1400000US06037433902,6037433902,58,1.3,2.3,51715,3287,58.8,0,12,29.2,100,408.3,17,15.4,,,1188
1400000US06037434001,6037434001,65.4,4.3,6.2,55000,4284,55.7,0.2,17.2,26.9,100,354.5,20.8,9.8,,,1334
1400000US06037434003,6037434003,55.1,5.5,9,42702,4532,59.8,0.3,15.2,24.6,100,435.9,16.5,24.3,,,1156
1400000US06037434004,6037434004,57.1,5.2,8.3,62736,2948,58.6,0,5.4,35.9,80,435.3,8.9,14.9,,,1436
1400000US06037460000,6037460000,52.9,3.3,5.9,142827,4613,70.5,3.8,20.5,5.1,200,898.8,4.3,5.2,,,1864
1400000US06037460100,6037460100,59,4.1,6.4,130815,6281,69.4,10.9,7.5,12.3,150,941.7,4.1,3.2,,,1661
1400000US06037460200,6037460200,66.1,2.8,4.1,99643,5840,36.8,36.6,8.4,18.2,100,677.8,4.5,4,,,1676
1400000US06037460301,6037460301,62.6,5.3,7.8,98015,4600,46,36.7,7.2,10.2,150,683.5,3.4,8.9,,,1473
1400000US06037460302,6037460302,63.5,4.4,6.5,85216,4381,50.5,28.7,4.6,16.2,150,525.3,8.2,9.6,,,1880
1400000US06037460401,6037460401,62.9,2.3,3.5,86923,903,36.7,28.5,6.2,28.7,60,620.9,10.2,16.7,,,1601
1400000US06037460501,6037460501,55.7,2.6,4.4,194783,5719,55.3,0,35.3,9.4,200,1424,2.7,2.2,,,3500
1400000US06037460502,6037460502,65.1,3,4.3,146297,4406,54.4,0,36.8,8.7,150,1241.5,3.1,2,,,3500
1400000US06037460600,6037460600,56.7,1.3,2.3,155938,4573,70.2,0,21.9,7.9,150,1305.2,2.2,6.9,,,3125
1400000US06037460700,6037460700,55.1,0.7,1.2,207727,4988,65.9,2.5,25.6,6.1,150,1858.7,1.3,1.6,,,2717
1400000US06037460800,6037460800,51.4,1.7,3.1,208229,2989,76.3,7,13.7,3,150,1605.4,2.3,4.6,,,3500
1400000US06037460900,6037460900,70.7,2.6,3.6,78229,7180,32,22.3,6.1,39.5,150,582,13.4,13.4,,,1580
1400000US06037461000,6037461000,62.9,1.9,3,58866,6416,32,31.2,5.4,31.5,150,532.4,10,11.8,,,1578
1400000US06037461100,6037461100,62.8,2.5,3.8,81208,5238,40.5,21.9,3.9,33.7,150,643.4,10.2,13.1,,,1597
1400000US06037461200,6037461200,62.4,2.8,4.3,137670,4578,78.8,9.3,4.3,7.7,150,876.4,5.4,5.2,,,1636
1400000US06037461300,6037461300,57,4.2,6.8,79479,7055,71.8,4.3,10.3,13.5,150,667.8,4.6,9.9,,,1598
1400000US06037461400,6037461400,62.5,1.5,2.3,54000,3145,68.4,6.9,8.1,16.6,100,695.8,6.8,9.8,,,1554
1400000US06037461501,6037461501,59.6,6.8,10.2,73906,4074,51.3,14.1,11,23.5,150,590.6,13.2,10.8,,,1451
1400000US06037461502,6037461502,50.9,3.7,6.8,58462,6461,42.3,20.1,7.1,30.4,150,570.7,11.6,28.7,,,1348
1400000US06037461600,6037461600,59.9,2.7,4.3,61551,6224,37.2,17.4,8.1,37.3,150,557.4,14.6,23.2,,,1212
1400000US06037461700,6037461700,60.6,4.2,6.5,127917,1510,67.8,10.5,13,8.7,150,731.1,1.7,4.2,,,2222
1400000US06037461901,6037461901,66.9,4,5.6,49038,5387,37.8,13.8,7,41.4,150,553.2,19.7,28.8,,,1270
1400000US06037461902,6037461902,56.4,4.4,7.3,28750,1810,49.2,20.2,20.4,10.2,100,703.1,7.2,35.5,,,1456
1400000US06037462001,6037462001,62.9,3,4.6,46389,4103,28,12.5,5.8,53.8,100,528.3,14.9,26.7,,,1281
1400000US06037462002,6037462002,60.5,2.1,3.4,31071,4161,19.3,14.1,1.6,65.1,90,621,17.4,28.9,,,1258
1400000US06037462100,6037462100,62.9,3.4,5.1,57143,5726,43.2,9.4,7.6,39.8,150,637.4,14.8,26.7,,,1278
1400000US06037462201,6037462201,52.1,2.6,4.7,35719,3825,51,10.2,16.7,22,150,457.6,9.2,29.7,,,1165
1400000US06037462202,6037462202,56.5,4.2,7,63820,2785,51.5,4.4,35.9,8.2,150,587.5,4.9,33.1,,,2221
1400000US06037462301,6037462301,69.4,4.6,6.2,54167,4958,45.3,9.4,7.9,37.3,150,541.9,14.5,23,,,1449
1400000US06037462302,6037462302,74.7,3.4,4.4,75000,3253,41.1,7.9,27.9,23,150,487.2,10.6,15,,,1745
1400000US06037462400,6037462400,62.4,3.1,4.7,85950,3865,66.9,6.7,8.1,18.3,150,785,5.5,16.6,,,1436
1400000US06037462500,6037462500,54,2.9,5.2,89179,6549,71.8,3.7,19.4,5.1,150,738.9,6.3,10,,,1711
1400000US06037462600,6037462600,61.6,2.5,3.9,130208,2259,72.9,7.2,13.9,6,150,865.1,1.6,2.1,,,1930
1400000US06037462700,6037462700,73.3,1.3,1.7,74194,5306,49.8,2.9,19.1,28.2,150,765,8.9,16.7,,,1558
1400000US06037462800,6037462800,68.5,2.8,3.9,78142,2930,48.1,11.9,22.1,18,100,737.8,5.9,5.9,,,1744
1400000US06037462900,6037462900,65.1,1.7,2.6,119643,3795,67.6,3.5,17.9,11,150,774.7,3.3,5.8,,,2250
1400000US06037463000,6037463000,63.7,4.8,7,106354,2364,58.9,6.8,27.4,6.9,150,922.9,3.8,2.8,,,2241
1400000US06037463101,6037463101,65.3,1.7,2.6,95341,2390,40.4,4.3,33.6,21.7,150,732.9,8,8.8,,,1610
1400000US06037463102,6037463102,58.9,1.8,3,85438,3687,55.2,1,24.7,19.1,100,723.7,7.2,2.5,,,1840
1400000US06037463200,6037463200,57.6,0.8,1.4,100982,3435,47.8,7.6,28.8,15.9,150,780,5.1,7.3,,,1565
1400000US06037463300,6037463300,67.5,1.3,1.8,94050,1932,56,5.9,24.3,13.8,150,861.7,1.9,7.6,,,1396
1400000US06037463400,6037463400,68.5,4.1,5.7,83000,5936,44,6.9,33.9,15.3,150,756.6,8.1,9.4,,,1649
1400000US06037463500,6037463500,63.8,3.2,4.7,79977,5917,60.8,6.1,26.3,6.8,150,593.9,1.1,9.1,,,1692
1400000US06037463601,6037463601,66.2,1.5,2.2,82070,5937,50.6,3.6,31.8,14,200,529.2,3.4,14.9,,,1750
1400000US06037463602,6037463602,67.1,1.3,1.9,77043,5915,51,7.8,31.5,9.7,200,522.5,2.8,15.1,,,2006
1400000US06037463700,6037463700,64.5,2.3,3.4,129375,2884,65.2,8,16.8,10,150,1336.8,1.3,8.8,,,2738
1400000US06037463800,6037463800,66.6,2.8,4,153750,4064,70.4,2.1,16.3,11.2,150,1054.3,1.9,4.2,,,3278
1400000US06037463900,6037463900,51.4,4.1,7.4,95096,3188,66.4,7.7,12.2,13.6,150,936,3.1,10.2,,,1869
1400000US06037464000,6037464000,60.8,5.2,7.9,99492,5722,56.7,10.7,26,6.7,150,1107.8,3.2,10.1,,,1771
1400000US06037464100,6037464100,50,2.3,4.4,163092,7214,34.7,0.8,58.4,6.1,150,2000,3.5,12.4,,,1917
1400000US06037464200,6037464200,51.9,1.4,2.7,153750,6071,28.6,3.5,60.6,7.3,200,1593.2,1.6,5.1,,,3500
1400000US06037480002,6037480002,58.7,1.4,2.3,108095,3498,38.1,1.7,49.1,11,100,817.2,4,3.2,,,2338
1400000US06037480011,6037480011,59.4,1.3,2.2,63036,5385,27.1,1.1,43,28.8,150,654.9,8.7,20.1,,,1426
1400000US06037480012,6037480012,58.1,2.2,3.6,80723,4871,25,1.2,61.6,12.2,150,761.5,4,4.6,,,1422
1400000US06037480101,6037480101,51.3,3,5.5,68243,3965,16.6,0.1,70.9,12.5,100,737.2,4.7,14,,,1612
1400000US06037480102,6037480102,54.3,4.5,7.7,66210,4740,30,2,58.1,9.9,150,674.7,3.9,10.8,,,1443
1400000US06037480201,6037480201,55.4,3.7,6.2,102484,3921,47.9,1.8,36.6,13.8,150,822,3.1,3.5,,,2128
1400000US06037480202,6037480202,60.7,2,3.2,102368,2614,35.3,2,41.8,20.9,150,845.7,2.8,3,,,2175
1400000US06037480302,6037480302,61.6,1.3,2,64028,4593,35.9,3.9,44.6,15.6,150,686.5,3.1,12.8,,,1355
1400000US06037480303,6037480303,58,5.1,8.2,48138,3850,22.8,3.1,41.5,32.5,150,528.5,9.9,16.2,,,1351
1400000US06037480304,6037480304,57.1,2.2,3.8,39575,4459,14.3,1.8,57.9,26,150,459.9,12.4,24.2,,,1261
1400000US06037480400,6037480400,58.4,1.8,3.1,55208,5321,32.6,4.2,45.3,18,150,733.6,5.8,11.3,,,1448
1400000US06037480500,6037480500,67.6,1.3,1.9,117143,5053,63.7,0.1,25,11.2,150,1176.4,3.6,8.7,,,1558
1400000US06037480600,6037480600,67,3.2,4.5,77963,7874,59.8,4.9,22.1,13.3,200,859.6,5.6,10.4,,,1664
1400000US06037480702,6037480702,65.4,2.2,3.3,152500,4477,44.7,4.9,41.6,8.8,150,1021.8,5.4,3.6,,,1744
1400000US06037480703,6037480703,69.3,6.8,8.9,106750,3694,54.5,4,34.6,6.9,100,987.7,2.9,4.8,,,1722
1400000US06037480704,6037480704,68,3.4,4.8,79621,4726,49.4,0.8,33.8,16,200,837.7,7.9,13.9,,,1656
1400000US06037480802,6037480802,55.5,1.3,2.3,67724,3277,24.5,0.1,39.2,36.2,80,558.9,5.3,10.9,,,1183
1400000US06037480803,6037480803,60,3.3,5.2,73841,3987,34.7,1.4,28.3,35.7,100,596.8,10.3,12.1,,,1308
1400000US06037480804,6037480804,64.9,1.6,2.4,61934,4988,19.8,2.4,47.4,30.4,150,532,5.2,15.3,,,1327
1400000US06037480901,6037480901,62.9,3.5,5.3,67704,5512,18.9,4.6,46.9,29.6,150,485.1,7.4,17.6,,,1371
1400000US06037480902,6037480902,63.2,3.6,5.4,47070,4263,22,1.9,46,30.1,150,471.9,9.8,16.8,,,1264
1400000US06037480903,6037480903,52.8,2.2,4.1,59688,3108,17.9,1.8,62.1,18.2,150,576.1,10.3,23.9,,,1316
1400000US06037481001,6037481001,51.1,3.4,6.3,45000,4259,20.9,0.7,61.4,17,150,550.9,4.6,11.3,,,1417
1400000US06037481002,6037481002,62.3,2.7,4.1,58589,5408,17.5,0.8,52,29.7,100,462,11.5,12.2,,,1360
1400000US06037481101,6037481101,61.1,4.9,7.5,55914,4354,25.3,1.4,44.4,28.9,100,568.7,11.7,11.2,,,1349
1400000US06037481102,6037481102,58.9,3.7,5.9,50087,4025,22.3,1.5,65.2,11,150,602.5,15.8,13.2,,,1552
1400000US06037481103,6037481103,61.1,3.1,4.8,61506,4952,14.6,0.3,48.9,36.1,150,587.8,8.8,13,,,1353
1400000US06037481201,6037481201,57.2,3.2,5.3,58036,3651,13.7,0,67.5,18.9,100,656.8,14.3,13.1,,,1525
1400000US06037481202,6037481202,60.5,1.7,2.7,70735,6088,19.2,0.3,59.2,21.2,200,603.7,8.7,11.6,,,1397
1400000US06037481300,6037481300,56.7,6.8,10.8,62930,3334,15.3,0.4,67.1,17.2,150,559.5,7.8,13.3,,,1558
1400000US06037481401,6037481401,58.8,3.5,5.7,43980,6014,10.2,0,79.2,10.6,150,597.3,12.1,19.7,,,1429
1400000US06037481402,6037481402,54.3,5.1,8.6,60699,7242,18.6,0.3,70,11.2,100,611,7.8,11.6,,,1390
1400000US06037481500,6037481500,51.3,5.3,9.3,62344,4640,12.2,1.2,76.2,10.5,150,587.6,5.9,15.7,,,1434
1400000US06037481603,6037481603,62.8,6.1,8.8,48454,3418,13.9,5.2,67.3,13.6,100,603.2,8.7,18.6,,,1433
1400000US06037481604,6037481604,58.9,4.1,6.5,57262,3825,25.3,1.4,55.9,17.4,150,587.3,9.4,11.5,,,1298
1400000US06037481605,6037481605,57.9,3.7,6,55938,2910,20.3,0,63.4,16.3,100,548.8,7.4,11.5,,,1278
1400000US06037481606,6037481606,57,2.8,4.8,53177,4962,11.7,4.5,67.2,16.7,150,585.6,9.8,13.1,,,1333
1400000US06037481711,6037481711,50.1,3.9,7.3,37328,4341,6.3,0.2,83.8,9.6,150,472.7,10,24.3,,,1341
1400000US06037481712,6037481712,57.8,1.8,3.1,50144,5451,10.2,0,80.5,9.3,150,651.8,7,14.6,,,1371
1400000US06037481713,6037481713,55.3,0.9,1.6,56792,2851,4.5,0,81.7,13.9,100,586.3,11.2,14,,,1252
1400000US06037481714,6037481714,52.5,2.3,4.3,41512,2784,5.3,0.2,89.1,5.4,150,474.1,13,21.2,,,1233
1400000US06037481800,6037481800,49.5,2.6,4.9,86136,2820,27.2,0.2,60.9,11.6,150,627.8,8.9,9.3,,,1699
1400000US06037481901,6037481901,56.3,3,5.1,84792,5954,31.4,0.9,35.9,31.8,200,612.1,3.5,7,,,1615
1400000US06037481902,6037481902,57.3,1.7,2.9,62903,3420,29.2,1.4,33.5,35.9,100,577.7,6.4,10.7,,,1237
1400000US06037482001,6037482001,46.6,3.5,7,89531,2615,10.8,0,79.5,9.7,100,652,3.7,6.9,,,1623
1400000US06037482002,6037482002,55.1,3.7,6.3,59779,6682,10.5,1.4,60.1,28,100,693.4,9.1,12.6,,,1241
1400000US06037482101,6037482101,53.2,3.2,5.6,58255,4641,14.9,0.2,68.9,16,150,527.2,6.7,13.2,,,1224
1400000US06037482102,6037482102,57.9,3,4.9,74297,2849,21.3,0.7,57.7,20.4,150,633.8,6.7,9.7,,,1241
1400000US06037482201,6037482201,45.6,2.1,4.4,42202,4006,6.6,0,77.5,15.9,100,556.8,6.9,23.6,,,1373
1400000US06037482202,6037482202,52.9,2.3,4.2,50407,4897,8.7,1.4,74.9,15,150,494,7.2,16.2,,,1396
1400000US06037482301,6037482301,59.4,4.4,6.8,40583,4893,13.7,0.5,69.9,16,100,625.7,7.7,16.6,,,1277
1400000US06037482303,6037482303,54.7,4.3,7.2,48233,6084,8.3,0,62.9,28.7,150,550.8,5.4,20.1,,,1267
1400000US06037482304,6037482304,57.5,4.6,7.4,32287,3437,16.3,0,50.5,33.2,150,504.9,10,39,,,1179
1400000US06037482401,6037482401,58.5,4.4,7.1,52407,3765,19.6,0,50,30.5,150,572.1,10.8,12.1,,,1265
1400000US06037482402,6037482402,55.2,2.6,4.4,52622,7585,15,0,53.6,31.4,100,435.7,9.7,9.2,,,1383
1400000US06037482502,6037482502,48.6,4,7.5,48448,3385,9.2,0.6,81.3,8.9,150,598,11.8,23,,,1219
1400000US06037482503,6037482503,56.7,3.8,6.3,57121,4399,13.1,0.6,60.7,25.6,100,558.8,6.3,14.4,,,1382
1400000US06037482521,6037482521,49.3,3.9,7.3,59727,5827,24.3,0.6,52.9,22.2,150,480.9,9.5,10.2,,,1621
1400000US06037482522,6037482522,59.3,3.8,6.1,67857,4861,45,0.2,41.4,13.4,150,438.8,4.6,6.9,,,1509
1400000US06037482600,6037482600,51.4,2.8,5.1,69063,6835,18.7,0,59.7,21.6,150,622.4,7.4,12.3,,,1501
1400000US06037482701,6037482701,59.1,2.9,4.7,68125,4163,19.3,0.6,37,43,100,536.8,9.5,12.4,,,1357
1400000US06037482702,6037482702,53.5,1.9,3.4,75119,2399,24.6,1.3,48.6,25.5,150,581,4.5,5.4,,,1475
1400000US06037482800,6037482800,45.4,4.7,9.3,64567,4498,14.5,2,48.7,34.9,150,574.4,8.1,9.2,,,1448
1400000US06037500100,6037500100,52.9,1,1.8,114632,4140,67.2,0.1,14.1,18.6,100,901.8,2.4,1.7,,,1682
1400000US06037500201,6037500201,61.2,2.5,4,119653,6978,70.8,0.3,11.9,16.9,100,705.6,3.4,3.2,,,2704
1400000US06037500202,6037500202,54.4,3,5.1,135811,4815,63.7,0.7,14.1,21.5,150,941.7,4.1,1.3,,,1133
1400000US06037500300,6037500300,68.4,2.1,2.9,99330,2904,62.4,0.6,16.6,20.4,90,573.8,2.2,7.4,,,1946
1400000US06037500402,6037500402,57,3.9,6.3,43906,4745,41.5,0,0.5,58,90,424.1,11.9,14.9,,,1263
1400000US06037500403,6037500403,57.4,3.5,5.8,80949,3896,62.9,0,8.3,28.8,90,438,5.6,15.2,,,1726
1400000US06037500404,6037500404,59.8,1.5,2.4,75179,4764,46.5,2.3,8.2,43,100,422.1,13.8,11.9,,,1365
1400000US06037500500,6037500500,56.1,3.7,6.2,50592,2849,48.2,1.3,7.4,43.2,150,319.7,13.1,11,,,1186
1400000US06037500600,6037500600,57.6,2.1,3.5,59375,5303,41.8,0,1.4,56.8,100,396.1,17.1,11.9,,,1123
1400000US06037500700,6037500700,56.9,2.4,4,76188,7161,59.1,0.1,1,39.8,150,432.1,5.6,7.3,,,1596
1400000US06037500800,6037500800,60,3.6,5.6,67014,5813,50.7,2.3,1.2,45.7,100,419.7,8.7,6.6,,,1480
1400000US06037500900,6037500900,54.1,3.1,5.4,60486,6135,51.6,2,2.9,43.5,150,400.1,10.6,11.2,,,1183
1400000US06037501001,6037501001,52.6,3.1,5.6,75230,3305,33,0,0.3,66.7,100,420.6,15.6,10.6,,,1640
1400000US06037501002,6037501002,64.4,3.4,5,92609,5159,41.7,2,1.5,54.8,150,448.2,9.5,4.1,,,1989
1400000US06037501200,6037501200,61.9,3.5,5.4,97582,4877,48.1,2.4,9.9,39.6,150,466.3,5.3,7.3,,,1307
1400000US06037501300,6037501300,62.7,2.2,3.5,73068,7118,50.5,1,3.8,44.8,150,487.6,9.6,3.8,,,1373
1400000US06037501400,6037501400,64.3,3.5,5.1,44417,3793,41.6,2.2,3.2,53,100,395.3,11,17.3,,,1158
1400000US06037501501,6037501501,61.8,2,3.2,104074,2365,55.6,0,10,34.5,150,584.9,6.3,13.3,,,1756
1400000US06037501503,6037501503,66,1.6,2.4,66500,5247,42.4,0.7,2.1,54.7,150,498.6,7.9,11.5,,,1361
1400000US06037501504,6037501504,61.5,2.5,3.9,35444,3359,35.3,0.5,6.6,57.5,150,416.1,11.8,24.3,,,1072
1400000US06037501600,6037501600,54.7,5.7,9.5,112656,7603,64.7,1.9,10.2,23.2,150,680.4,5.9,13.1,,,1320
1400000US06037501700,6037501700,63.8,3.2,4.7,94153,3524,79.9,1.7,3.5,14.8,100,555.4,2.8,2,,,1411
1400000US06037501802,6037501802,61.3,3.1,4.8,75428,3485,47.1,4.8,1.7,46.4,100,487.4,4.8,12.2,,,1522
1400000US06037501803,6037501803,55.2,1.8,3.2,33594,4396,39.3,2.3,0.9,57.4,100,468.8,14.5,26,,,1154
1400000US06037501804,6037501804,57.8,3.1,5.1,49129,2214,39.2,2.3,1.9,56.6,100,431.9,10.1,22.9,,,1265
1400000US06037501900,6037501900,61.7,4.1,6.2,94271,4110,53.1,1.7,1.8,43.4,100,441.8,4.4,10.5,,,1329
1400000US06037502003,6037502003,68.2,3.1,4.3,68631,2718,45.4,0.7,1.2,52.8,100,408.5,13.8,15.9,,,1237
1400000US06037502004,6037502004,55.7,1.6,2.7,62656,4326,32.7,1.2,3.4,62.6,150,419.9,14.2,14.6,,,1466
1400000US06037502005,6037502005,56.6,5.1,8.2,54897,5052,44,1.4,1.6,52.9,100,448.6,7.3,6.9,,,1423
1400000US06037502100,6037502100,52.5,1.9,3.5,61414,5053,49.8,0.8,0.9,48.5,100,420.8,6.2,9.5,,,1155
1400000US06037502200,6037502200,53.3,3.1,5.6,64554,6673,49.9,0.2,0.9,49,150,412.8,12.2,13.5,,,1464
1400000US06037502301,6037502301,51.6,2.3,4.3,70990,5903,31.5,1,1,66.5,90,397.8,15,8,,,1782
1400000US06037502302,6037502302,52.4,4.3,7.5,52308,3234,25.3,2,1.7,71,100,393.3,20.6,10,,,1142
1400000US06037502401,6037502401,55.5,3.7,6.2,66793,4965,58.1,0.9,4,36.9,100,408.6,11.2,14.3,,,1328
1400000US06037502402,6037502402,58.2,4.9,7.8,80060,3727,57.9,0.1,0.3,41.7,150,402.5,15.2,6.5,,,1578
1400000US06037502500,6037502500,60.9,5.1,7.7,48542,4031,64.1,0.7,0.2,35.1,90,378.2,15,8.7,,,1228
1400000US06037502601,6037502601,59.3,3.6,5.7,76800,6855,59.1,0.7,1.9,38.3,150,421,8.4,3.8,,,1695
1400000US06037502602,6037502602,57.4,3.9,6.4,49391,4320,63.2,0,2,34.8,100,471.5,11.3,12.4,,,1207
1400000US06037502700,6037502700,56.5,1.5,2.6,73641,6820,47.1,5.6,3,44.3,150,421.5,5.7,9.4,,,1440
1400000US06037502801,6037502801,62.9,1.7,2.7,79083,6523,57.6,1,1.1,40.4,150,434.1,10.4,14,,,1883
1400000US06037502802,6037502802,49.1,2.6,5.1,34907,3081,38.6,8.8,28.7,23.9,150,457.7,5.1,17.9,,,1278
1400000US06037502901,6037502901,57.6,2.8,4.6,86602,5803,52.9,1.2,3.2,42.7,100,442.9,8.3,9,,,1831
1400000US06037502902,6037502902,50.4,4.1,7.6,52557,4370,32.4,0.3,3.1,64.2,100,449.7,14.2,21.5,,,1362
1400000US06037503000,6037503000,59.3,1.9,3.1,55035,5654,40.1,0,2.8,57.1,80,391.4,19.6,21.4,,,1379
1400000US06037503103,6037503103,55.2,4.1,6.9,75185,5307,33.8,0.2,4.6,61.4,100,416.2,10.2,8.7,,,1843
1400000US06037503104,6037503104,59.3,3.6,5.8,57143,2594,35.5,1,2.5,61,80,407,13,18.3,,,1482
1400000US06037503105,6037503105,57.2,3,5,66758,4274,32.2,0.1,9.9,57.8,100,418.4,19.7,14.6,,,1424
1400000US06037503106,6037503106,55.9,3.7,6.3,67031,3962,39.2,0.2,6.9,53.7,90,454.5,9.2,6.4,,,1644
1400000US06037503201,6037503201,62.2,3.6,5.5,95574,4087,53.1,5.3,6.3,35.3,90,512.5,4.9,2.5,,,2618
1400000US06037503202,6037503202,59.4,4.5,7,69919,5117,39.7,1,7.1,52.2,90,426.5,9.1,11.3,,,1258
1400000US06037503301,6037503301,58.4,6,9.3,86757,3316,63.7,0.7,1.3,34.3,90,477.2,5.7,9.5,,,2148
1400000US06037503302,6037503302,53.7,3.2,5.6,75853,6716,38.6,0,4.7,56.7,150,483.5,8.3,6,,,1419
1400000US06037503401,6037503401,58.9,3.5,5.6,79100,6617,62.4,1.4,5.5,30.7,100,529.7,8.3,7.1,,,1688
1400000US06037503402,6037503402,65.9,2,2.9,98947,4125,62.4,0.6,4.5,32.5,150,491.3,4.1,7.6,,,1889
1400000US06037503501,6037503501,58.9,3.8,6,57940,6329,44.7,1,6,48.3,150,482.7,11.5,13.8,,,1464
1400000US06037503502,6037503502,63.2,1.3,2.1,84265,4561,49.7,2,2.6,45.7,100,464,2.7,7.2,,,1657
1400000US06037503601,6037503601,53.6,4.1,7.2,87273,4142,58.3,6.3,8.7,26.7,100,493.9,4,2.3,,,1196
1400000US06037503602,6037503602,57.8,2,3.4,97287,4364,55.6,0.4,12.8,31.1,100,647.9,3.1,6.8,,,2081
1400000US06037503701,6037503701,60.6,4.2,6.5,69821,4933,63.4,0,4.5,32.2,150,565.5,6.8,5.7,,,1310
1400000US06037503702,6037503702,57.2,5.4,8.6,77869,5458,62.2,1.6,5.9,30.3,150,535.2,10.6,11.9,,,1652
1400000US06037503703,6037503703,53.1,4.8,8.3,73920,7679,37.4,0.3,49.6,12.8,200,612.6,2.4,4.5,,,1132
1400000US06037503801,6037503801,60.6,5.5,8.3,93398,3847,50.8,0,15.3,33.9,100,487.9,12.3,9.9,,,1952
1400000US06037503802,6037503802,61.1,4.9,7.5,89382,4721,46.8,3.3,25.8,24.1,150,516.9,6.5,6.9,,,1899
1400000US06037503901,6037503901,57.4,4.6,7.4,90921,2976,52.4,0.9,17.2,29.5,150,555.5,7.5,6.2,,,2095
1400000US06037503902,6037503902,60.8,3.1,4.8,105301,5048,66,1,13.8,19.3,150,506.1,6.3,3.1,,,2092
1400000US06037504001,6037504001,47.2,4,7.8,74896,5843,65.8,1.7,13.5,19,100,491.4,4,11.1,,,1402
1400000US06037504002,6037504002,53.4,1.9,3.5,100237,5257,57,3.7,13.3,26,150,493.4,4,9.5,,,1349
1400000US06037504101,6037504101,52.7,3.9,6.9,70774,5097,35.4,4.2,13.9,46.5,150,415.2,11.3,10.3,,,1297
1400000US06037504102,6037504102,100,0,0,-,9,0,0,0,100,0,,0,0,,,0
1400000US06037530003,6037530003,54.3,3.5,6.1,93306,3087,59.3,2.4,19.6,18.7,150,603.3,2.2,5.5,,,2335
1400000US06037530004,6037530004,53.2,4.8,8.2,59938,3703,59.5,1.8,14.9,23.8,100,469.6,9.2,8.6,,,1400
1400000US06037530005,6037530005,43.7,2,4.4,84934,4201,31.7,1,53.6,13.8,150,601.1,5.1,5.3,,,0
1400000US06037530006,6037530006,62.7,3.9,5.8,61736,4393,51.8,0.5,21,26.8,150,481.3,13.7,16.8,,,1445
1400000US06037530101,6037530101,50.4,4.5,8.2,45367,5371,55.5,4.1,5.1,35.3,150,388.5,16.3,14.8,,,1185
1400000US06037530102,6037530102,55.8,4.6,7.6,47588,4905,63.7,0.9,9.3,26,150,448.3,13.9,17.7,,,1126
1400000US06037530202,6037530202,63.3,4.4,6.5,68421,4338,47.1,0.1,7.9,44.9,100,446.2,7.2,3.9,,,1172
1400000US06037530203,6037530203,52.2,7.8,13,44924,2917,71.1,1,7.6,20.3,90,492.4,15,16.7,,,1175
1400000US06037530204,6037530204,60.7,6.3,9.3,57125,4035,63.9,0,13.1,23,100,413.6,15.8,13.8,,,1401
